token,chain,tx_hash,timestamp,from_address,to_address,value,from_entity,to_entity,from_label,to_label,direction,source_channel
BSB,eth,0xa3f934283a8a772dfeda2df27d9c04e8d117b6947c30658269ce1ba41dd5edcd,2026-05-04T10:17:11.000Z,0xd8ed70ce4281067fc64fcbdd0b71ee8feee66bbe,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,19.104685143325998,,Bitget,,Bitget: Hot Wallet,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0xc6d63e7c554e306ceb4fdcf5324aa030e43551891929144ce8395fafcbf9c699,2026-05-04T10:17:11.000Z,0x856b3e68d0431ac02493f33e43fe0224710453d6,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,19.405039021613998,,Bitget,,Bitget: Hot Wallet,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0x6bd513f181952cc936a75a0f97fae1f8c3efbd17d28f2cbe11b32080c7f7355d,2026-05-04T10:16:35.000Z,0xbba58b57da6c6a89aa64fc0d534db505366dc5b9,0x43a46b6886dccf0c2c9dc464fd6a95dc05abe05d,31.894451407601807,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0xc110594271e5c7c201f65de5770541646b93ecd2681254bb7eefe9f5638eb4ed,2026-05-04T10:16:35.000Z,0x1894bd45a09aed3666830963cf5d48df6753956c,0x02f28b41221b95660f87783efdbb26ad054af484,125,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0x2e683eeab98b72d95adc7496584d438cd4651c8ad3869b348f3562187e012792,2026-05-04T10:14:35.000Z,0x89720c063dc9f8d193f21a205656cd8ff9bfc998,0x71a8563d011dd2df7973d79eaa226d61692ec85f,125,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0x51af03c11b54fd9d10c4de511c7300e0d5aeea6b8bb978fe2ab5ee9813940bdd,2026-05-04T10:13:35.000Z,0xc35382de76606aa31277aa4b19550760fac903d5,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,125,,Bitget,,Bitget: Hot Wallet,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0x387b02b9f1f1b9be10bede29f3955a03f1ba7e90a9f1fe6e579b78973cb435ac,2026-05-04T10:13:11.000Z,0xfc8768d536700af5b4c71bb48fca7bc284c55a5e,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,125,,Bitget,,Bitget: Hot Wallet,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0x51268fac42e2a2b3597ac5728b8987c7fa33593e8285155faf177c79405a11c6,2026-05-04T10:12:35.000Z,0x4f04195129a23ae3fa443e8253a553658c4d2413,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,125,,Bitget,,Bitget: Hot Wallet,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0x3bb8a2af7051f38b58c5af74732e1cf722d638e35fa884ce2b06b7f9bfa05d32,2026-05-04T10:07:47.000Z,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x000000000004444c5dc75cb358380d2e3de08a90,18.204062783581733,CoW Protocol,Uniswap,CoW Protocol: GPv2Settlement,Uniswap v4,TO_DEX_POOL,MORALIS_CHANNEL
BSB,eth,0x3bb8a2af7051f38b58c5af74732e1cf722d638e35fa884ce2b06b7f9bfa05d32,2026-05-04T10:07:47.000Z,0x4e7b28e9105fd7eb7309d5e529ccf04df05cc629,0x9008d19f58aabd9ed0d60971565aa8510560ab41,22.442882468707488,,CoW Protocol,,CoW Protocol: GPv2Settlement,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0xcd53e898b6c824ae328ac2030dd3bf40d8fcf31b72c21802f6dbd94e0b16854d,2026-05-04T10:05:23.000Z,0x70af03b4af0437af80fa7840789498aa6f954c54,0x4f04195129a23ae3fa443e8253a553658c4d2413,125,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0x512f543adc4ab813acd916b903f9fde0fc3d4baa5aa3ce6283295e65ccfc337c,2026-05-04T10:05:23.000Z,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x000000000004444c5dc75cb358380d2e3de08a90,18.068784428106092,CoW Protocol,Uniswap,CoW Protocol: GPv2Settlement,Uniswap v4,TO_DEX_POOL,MORALIS_CHANNEL
BSB,eth,0x512f543adc4ab813acd916b903f9fde0fc3d4baa5aa3ce6283295e65ccfc337c,2026-05-04T10:05:23.000Z,0x585680ec196d6d1d5a77050fbb0c5bdab83ca921,0x9008d19f58aabd9ed0d60971565aa8510560ab41,21.55393,,CoW Protocol,,CoW Protocol: GPv2Settlement,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
BSB,eth,0x02e660e09eacbc4aee309f86903502a219dd8e1681027503929f3b2b8bacbd4d,2026-05-04T10:03:11.000Z,0x974b08e3ca65406451cb5867c032eb276fcf90b4,0xeb6328f677b5dddebb4599eb6f32a9343a881704,8.349380056959124,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0x3d9e3f01bb12adbb5951dfbeadb02d1c8ae2dc0dc796fb0df80de246e9301835,2026-05-04T10:01:35.000Z,0x974b08e3ca65406451cb5867c032eb276fcf90b4,0x98133d04281f9c5f6290716d02361d17a18a0517,5.746540647042086,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0x9d2449fe12f93158fd3c9fe4625b13c9cde128981739f304d1963e29e7cc76fc,2026-05-04T10:01:35.000Z,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0x000000000004444c5dc75cb358380d2e3de08a90,13.110071188266106,,Uniswap,,Uniswap v4,TO_DEX_POOL,MORALIS_CHANNEL
BSB,eth,0x9d2449fe12f93158fd3c9fe4625b13c9cde128981739f304d1963e29e7cc76fc,2026-05-04T10:01:35.000Z,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,13.110071188266106,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0x9d2449fe12f93158fd3c9fe4625b13c9cde128981739f304d1963e29e7cc76fc,2026-05-04T10:01:35.000Z,0x1ec3b5b8ff3b43ce38f3f6b3cc6944397fbb7bf2,0xb92fe925dc43a0ecde6c8b1a2709c170ec4fff4f,13.110071188266106,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0xdde0b9f5ec866f320b8c8bb83733622b8779b8fc2ad484528007f3c136729b07,2026-05-04T10:00:47.000Z,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0x000000000004444c5dc75cb358380d2e3de08a90,220.45178357340558,,Uniswap,,Uniswap v4,TO_DEX_POOL,MORALIS_CHANNEL
BSB,eth,0xdde0b9f5ec866f320b8c8bb83733622b8779b8fc2ad484528007f3c136729b07,2026-05-04T10:00:47.000Z,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0x000000000004444c5dc75cb358380d2e3de08a90,94.4793358171738,,Uniswap,,Uniswap v4,TO_DEX_POOL,MORALIS_CHANNEL
BSB,eth,0xdde0b9f5ec866f320b8c8bb83733622b8779b8fc2ad484528007f3c136729b07,2026-05-04T10:00:47.000Z,0xb0f3764ea5383509c7fbe0dfebf5a310616a6e73,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,314.9311193905794,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
BSB,eth,0xf2d5a68c39f1de306447268d1a1937159a4c85a5d66657fa1f8c82fc35799bdb,2026-05-04T10:00:35.000Z,0xfe358b00d55fe5427a11d9107c21df55fa5b5765,0xfc8768d536700af5b4c71bb48fca7bc284c55a5e,125,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xaeddc7352e237e55f59e09188a6c4a425eb49e7ddadbc06cf5bd9bcac51a4916,2026-05-04T11:49:32.000Z,0x8b844f885672f333bc0042cb669255f93a4c1e6b,0xea27eab0d435e28e2364a6d7abd00c0b35636c27,192.0454955533436,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xaeddc7352e237e55f59e09188a6c4a425eb49e7ddadbc06cf5bd9bcac51a4916,2026-05-04T11:49:32.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x8b844f885672f333bc0042cb669255f93a4c1e6b,9.542483894706082,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xaeddc7352e237e55f59e09188a6c4a425eb49e7ddadbc06cf5bd9bcac51a4916,2026-05-04T11:49:32.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x8b844f885672f333bc0042cb669255f93a4c1e6b,9.566530188117374,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xaeddc7352e237e55f59e09188a6c4a425eb49e7ddadbc06cf5bd9bcac51a4916,2026-05-04T11:49:32.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x8b844f885672f333bc0042cb669255f93a4c1e6b,125.24708346499935,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xaeddc7352e237e55f59e09188a6c4a425eb49e7ddadbc06cf5bd9bcac51a4916,2026-05-04T11:49:32.000Z,0xc7e3ca54c37f9fc884b588f395e6b60666308f28,0x8b844f885672f333bc0042cb669255f93a4c1e6b,47.68939800552083,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x9482b99b6935c414f41d88252a424ec7d2d4608edde3d7e8849141e88256c64c,2026-05-04T11:49:32.000Z,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,13.326659897976107,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x9482b99b6935c414f41d88252a424ec7d2d4608edde3d7e8849141e88256c64c,2026-05-04T11:49:32.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x9999b0cdd35d7f3b281ba02efc0d228486940515,13.326659897976107,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x70d506ede9466f9ec3890545b7674f10ac98e06e422a3188d008862605727b79,2026-05-04T11:49:32.000Z,0x6aba0315493b7e6989041c91181337b662fb1b90,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,14.403211443322393,Binance Wallet,Binance Wallet,Binance Wallet: Proxy (EIP-1967 Transparent),Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x70d506ede9466f9ec3890545b7674f10ac98e06e422a3188d008862605727b79,2026-05-04T11:49:32.000Z,0xb300000b72deaeb607a12d5f54773d1c19c7028d,0x6aba0315493b7e6989041c91181337b662fb1b90,14.403211443322393,,Binance Wallet,,Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x70d506ede9466f9ec3890545b7674f10ac98e06e422a3188d008862605727b79,2026-05-04T11:49:32.000Z,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,0xb300000b72deaeb607a12d5f54773d1c19c7028d,14.403211443322393,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x67ad07deaf83840425973c54bd98f44dfea3a6245b255a1c3b5b280651f45519,2026-05-04T11:49:31.000Z,0x98cb8cc0048defc498e7c885619ce2e236664c46,0x238a358808379702088667322f80ac48bad5e6c4,1.638873941388437,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x67ad07deaf83840425973c54bd98f44dfea3a6245b255a1c3b5b280651f45519,2026-05-04T11:49:31.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x98cb8cc0048defc498e7c885619ce2e236664c46,1.638873941388437,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x7766bffe2249c18db6f4cb9f5d44630c84324ab06b2bb18f896bdb9e7d267a61,2026-05-04T11:49:31.000Z,0x07964f135f276412b3182a3b2407b8dd45000000,0x085f29091ee8a818ede960a89bd578fe4ac8e824,265.202,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x7766bffe2249c18db6f4cb9f5d44630c84324ab06b2bb18f896bdb9e7d267a61,2026-05-04T11:49:31.000Z,0xe337ebe7ce15b2fa964514404d6a6624353c8c8c,0x07964f135f276412b3182a3b2407b8dd45000000,266,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xe3a5b3c738b51d69d22d8fb37c4c366260cacd11b89535b599bad354b0355e59,2026-05-04T11:49:30.000Z,0x392dbe92f982a1bfa1c4a315d407b62abd4acde6,0x085f29091ee8a818ede960a89bd578fe4ac8e824,314,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xe3a5b3c738b51d69d22d8fb37c4c366260cacd11b89535b599bad354b0355e59,2026-05-04T11:49:30.000Z,0x561a3a8f7c97b66248c8a343a2649301740ce7c5,0x392dbe92f982a1bfa1c4a315d407b62abd4acde6,314,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x0a9772e59e5cebef66ba82ddfcdb85d9ca6ce04b69991a1249a6ac63ebc44c71,2026-05-04T11:49:26.000Z,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x085f29091ee8a818ede960a89bd578fe4ac8e824,80,Dex Router (OKX),,Dex Router (OKX): UniversalUniswapV3Adaptor,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x0a9772e59e5cebef66ba82ddfcdb85d9ca6ce04b69991a1249a6ac63ebc44c71,2026-05-04T11:49:26.000Z,0xe263d8702220ef358b3b6cd3af3960e296b8a25b,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,80,,Dex Router (OKX),,Dex Router (OKX): UniversalUniswapV3Adaptor,TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x2f8df30f53365b1e371a2c23f898287a48d5afabb9a5b9fb84313b04a2b7ffcf,2026-05-04T11:49:24.000Z,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,0x085f29091ee8a818ede960a89bd578fe4ac8e824,5.271055284490487,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb14de297e87127c6dd1fd49c38617f3aa1954071e8288913273ce4ae03f3514d,2026-05-04T11:49:24.000Z,0xe94753d6e067d25e0dbe90ed782b7ea21475fc48,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,11.266529733787356,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdc0762117216936dd1722f7b23a87a29e55d483efada7c04a6d970edf9c73474,2026-05-04T11:49:24.000Z,0x47bdf280e1b247583e11a06f7d7b17b49af5d560,0x085f29091ee8a818ede960a89bd578fe4ac8e824,67.17287221207718,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdc0762117216936dd1722f7b23a87a29e55d483efada7c04a6d970edf9c73474,2026-05-04T11:49:24.000Z,0xd8b1bf348f5848c35b9ed8175dfa843f06a98c53,0x47bdf280e1b247583e11a06f7d7b17b49af5d560,67.17287221207718,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x0b50264e85a338b86b96990eb4e6b197891d076cb21fcbd78fc6b3680d6fd315,2026-05-04T11:49:24.000Z,0xc751ef41f02ca9c87e5c7bbc8a4e1629bbd6df9a,0x085f29091ee8a818ede960a89bd578fe4ac8e824,31.9693094629156,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x558680f86b9ca4feb2002830ba105d928c0ca0c09a28630402a2936fd0e190b9,2026-05-04T11:49:23.000Z,0x6cd1b8cfcd2ca2bcdb46a2d96bd22b92e16ba427,0x085f29091ee8a818ede960a89bd578fe4ac8e824,65.61896459078918,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xe713b2fce19ee6a0817a51c4a580c87ecb7bb56e8eace25a372c5978322c2d6e,2026-05-04T11:49:22.000Z,0x6aba0315493b7e6989041c91181337b662fb1b90,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,70.05255859649574,Binance Wallet,Binance Wallet,Binance Wallet: Proxy (EIP-1967 Transparent),Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0xe713b2fce19ee6a0817a51c4a580c87ecb7bb56e8eace25a372c5978322c2d6e,2026-05-04T11:49:22.000Z,0xb300000b72deaeb607a12d5f54773d1c19c7028d,0x6aba0315493b7e6989041c91181337b662fb1b90,70.05255859649574,,Binance Wallet,,Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0xe713b2fce19ee6a0817a51c4a580c87ecb7bb56e8eace25a372c5978322c2d6e,2026-05-04T11:49:22.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xb300000b72deaeb607a12d5f54773d1c19c7028d,70.05255859649574,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x4de89a8a316dcb5bc3c9b9d2c3b6b40f49b7be6ebb224a1556f85be785aff96d,2026-05-04T11:49:19.000Z,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x085f29091ee8a818ede960a89bd578fe4ac8e824,1.8847176581956069,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x4de89a8a316dcb5bc3c9b9d2c3b6b40f49b7be6ebb224a1556f85be785aff96d,2026-05-04T11:49:19.000Z,0x238a358808379702088667322f80ac48bad5e6c4,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,1.8847176581956069,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x0393ed07965b8908b04457ced180c32aba8343c69c2221a573b6bb973514a0df,2026-05-04T11:49:19.000Z,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x085f29091ee8a818ede960a89bd578fe4ac8e824,12.809208352108662,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x0393ed07965b8908b04457ced180c32aba8343c69c2221a573b6bb973514a0df,2026-05-04T11:49:19.000Z,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,12.809208352108662,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x7749db997b536f1710bc6d98660d2ab4af2397d7eadcdf23a1fe313f928e0bab,2026-05-04T11:49:19.000Z,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x085f29091ee8a818ede960a89bd578fe4ac8e824,6.681291358450011,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x7749db997b536f1710bc6d98660d2ab4af2397d7eadcdf23a1fe313f928e0bab,2026-05-04T11:49:19.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,6.681291358450011,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0x77cc8f677710a62adc233b19ed2b4612dab83d11aa1e2419d3623e25c0ee2525,2026-05-04T11:49:19.000Z,0x6aba0315493b7e6989041c91181337b662fb1b90,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,505.3629525275196,Binance Wallet,Binance Wallet,Binance Wallet: Proxy (EIP-1967 Transparent),Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x77cc8f677710a62adc233b19ed2b4612dab83d11aa1e2419d3623e25c0ee2525,2026-05-04T11:49:19.000Z,0xb300000b72deaeb607a12d5f54773d1c19c7028d,0x6aba0315493b7e6989041c91181337b662fb1b90,505.3629525275196,,Binance Wallet,,Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x77cc8f677710a62adc233b19ed2b4612dab83d11aa1e2419d3623e25c0ee2525,2026-05-04T11:49:19.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0xb300000b72deaeb607a12d5f54773d1c19c7028d,50.675408042331775,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0x77cc8f677710a62adc233b19ed2b4612dab83d11aa1e2419d3623e25c0ee2525,2026-05-04T11:49:19.000Z,0xc7e3ca54c37f9fc884b588f395e6b60666308f28,0xb300000b72deaeb607a12d5f54773d1c19c7028d,202.29358923220732,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x77cc8f677710a62adc233b19ed2b4612dab83d11aa1e2419d3623e25c0ee2525,2026-05-04T11:49:19.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xb300000b72deaeb607a12d5f54773d1c19c7028d,252.3939552529805,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb7ca607959fc7433433cfaf3c1686289ad3a2d0ad56b9e75eb3927737a4bc426,2026-05-04T11:49:19.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0xe0881cc50de6a472cd340111e80d70b79d807ac1,199.99647644470542,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb7ca607959fc7433433cfaf3c1686289ad3a2d0ad56b9e75eb3927737a4bc426,2026-05-04T11:49:19.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0xe0881cc50de6a472cd340111e80d70b79d807ac1,1.99996476644e-7,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb7ca607959fc7433433cfaf3c1686289ad3a2d0ad56b9e75eb3927737a4bc426,2026-05-04T11:49:19.000Z,0x3679fcb44596729a9bd52f4f3e6f735020a7a346,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,2.0049359815863497,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb7ca607959fc7433433cfaf3c1686289ad3a2d0ad56b9e75eb3927737a4bc426,2026-05-04T11:49:19.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,197.99154066311556,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x36fdc0ab64bb7aa7dc90fe81b02a01eb0178c74cc217590cba377c910d3f3cf1,2026-05-04T11:49:18.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x3bc367866468d4f80096be899b66ab29d03f2717,4.197287025914897,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xf40cbb2accc6984b91009981c7bbaa6787667bd7395d0c998d595fa4a63f7889,2026-05-04T11:49:18.000Z,0x33d66fc0423eb4f69878f38fa2121a4a34a3907e,0x60b97709d633dd4e0f0f44f6102fd50341c0afa6,69,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xf40cbb2accc6984b91009981c7bbaa6787667bd7395d0c998d595fa4a63f7889,2026-05-04T11:49:18.000Z,0xc7e3ca54c37f9fc884b588f395e6b60666308f28,0x33d66fc0423eb4f69878f38fa2121a4a34a3907e,69,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x47161479a526b9615683d47900cbab551fe640e22e0c7e788e62844e06bdb7f3,2026-05-04T11:49:14.000Z,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x085f29091ee8a818ede960a89bd578fe4ac8e824,1.5223656804418613,Dex Router (OKX),,Dex Router (OKX): UniversalUniswapV3Adaptor,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x47161479a526b9615683d47900cbab551fe640e22e0c7e788e62844e06bdb7f3,2026-05-04T11:49:14.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,1.5223656804418613,,Dex Router (OKX),,Dex Router (OKX): UniversalUniswapV3Adaptor,TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x47161479a526b9615683d47900cbab551fe640e22e0c7e788e62844e06bdb7f3,2026-05-04T11:49:14.000Z,0x2a07eeb47234e0a96f427264c61433b7af21b08a,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,1.5223656804418613,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x31b484bc46a64baa2ed11501d5558a8eb4102de2933d265be322848341378fc4,2026-05-04T11:49:14.000Z,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,0x085f29091ee8a818ede960a89bd578fe4ac8e824,63.196595542123454,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xa45f82358c11f23db27e1699851cc9541082ad9553d07ac99a42dde1576967b3,2026-05-04T11:49:14.000Z,0x39682fff3f81cdbed0cdf9356c633f24ca47269a,0x3e0a64501a8981842dc1d722ad6cbcf816aabd1a,127.92377983253078,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xa45f82358c11f23db27e1699851cc9541082ad9553d07ac99a42dde1576967b3,2026-05-04T11:49:14.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x39682fff3f81cdbed0cdf9356c633f24ca47269a,127.92377983253078,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb4b2423a0764f923c76d50146d81ec13be89c6259b6dd97a9ce70d1784442645,2026-05-04T11:49:14.000Z,0xb41ae9642f28f4657807004cac7b4b3a85291bca,0xe48f79e7cde558bb205c19d68abfbeb24390c834,385.41369246261354,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb4b2423a0764f923c76d50146d81ec13be89c6259b6dd97a9ce70d1784442645,2026-05-04T11:49:14.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xb41ae9642f28f4657807004cac7b4b3a85291bca,385.41369246261354,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xf4afbb1e5ed3da9837d91203f4d00173bd011df42977ed579ea1e71529eebf0d,2026-05-04T11:49:13.000Z,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,7.695450949437189,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xf4afbb1e5ed3da9837d91203f4d00173bd011df42977ed579ea1e71529eebf0d,2026-05-04T11:49:13.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x9999b0cdd35d7f3b281ba02efc0d228486940515,7.695450949437189,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
